time_s,revolutions,thrust,torque,torque_abs,efficiency
0.00435028,0.0652542,0.33577935,-0.029548124,0.029548124,0.1808607
0.00436441,0.06546615,0.33549129,-0.029517607,0.029517607,0.18089236
0.00437853,0.06567795,0.33508571,-0.029477339,0.029477339,0.18092049
0.00439266,0.0658899,0.33486424,-0.029450063,0.029450063,0.18096837
0.00440678,0.0661017,0.33451725,-0.029413947,0.029413947,0.18100282
0.0044209,0.0663135,0.33426576,-0.029383891,0.029383891,0.18105174
0.00443503,0.06652545,0.33399236,-0.029352795,0.029352795,0.18109531
0.00444915,0.06673725,0.33374056,-0.02932199,0.02932199,0.18114889
0.00446328,0.0669492,0.33342736,-0.029286635,0.029286635,0.18119737
0.0044774,0.067161,0.33315105,-0.029253581,0.029253581,0.18125178
0.00449153,0.06737295,0.33289674,-0.029225428,0.029225428,0.18128789
0.00450565,0.06758475,0.33261482,-0.029195925,0.029195925,0.1813174
0.00451977,0.06779655,0.33230039,-0.029164113,0.029164113,0.18134359
0.0045339,0.0680085,0.33204206,-0.029134431,0.029134431,0.18138722
0.00454802,0.0682203,0.33175033,-0.02910232,0.02910232,0.18142782
0.00456215,0.06843225,0.3315064,-0.029072419,0.029072419,0.18148088
0.00457627,0.06864405,0.33124175,-0.029041849,0.029041849,0.18152688
0.0045904,0.068856,0.33095469,-0.029007978,0.029007978,0.18158134
0.00460452,0.0690678,0.33069892,-0.028978778,0.028978778,0.18162384
0.00461864,0.0692796,0.33043515,-0.028947477,0.028947477,0.1816752
0.00463277,0.06949155,0.33016306,-0.028916627,0.028916627,0.18171927
0.00464689,0.06970335,0.32990407,-0.028886438,0.028886438,0.18176649
0.00466102,0.0699153,0.32964856,-0.028856918,0.028856918,0.18181151
0.00467514,0.0701271,0.32941695,-0.028828029,0.028828029,0.18186584
0.00468927,0.07033905,0.32913342,-0.028797289,0.028797289,0.18190327
0.00470339,0.07055085,0.32891159,-0.02876914,0.02876914,0.18195853
0.00471751,0.07076265,0.32862825,-0.028739651,0.028739651,0.18198833
0.00473164,0.0709746,0.32835991,-0.028707482,0.028707482,0.18204349
0.00474576,0.0711864,0.32810556,-0.028679063,0.028679063,0.18208273
0.00475989,0.07139835,0.3278539,-0.028650014,0.028650014,0.18212755
0.00477401,0.07161015,0.32755733,-0.028619346,0.028619346,0.18215779
0.00478814,0.0718221,0.32732337,-0.028589168,0.028589168,0.18221983
0.00480226,0.0720339,0.32703839,-0.02855598,0.02855598,0.18227277
0.00481638,0.0722457,0.32682802,-0.028528503,0.028528503,0.18233096
0.00483051,0.07245765,0.32652284,-0.028496257,0.028496257,0.18236684
0.00484463,0.07266945,0.32632406,-0.028470291,0.028470291,0.18242205
0.00485876,0.0728814,0.32608668,-0.028444075,0.028444075,0.18245736
0.00487288,0.0730932,0.32590549,-0.02842118,0.02842118,0.18250288
0.00488701,0.07330515,0.32562251,-0.028388925,0.028388925,0.18255158
0.00490113,0.07351695,0.32543182,-0.028362141,0.028362141,0.18261697
0.00491525,0.07372875,0.32512062,-0.028329177,0.028329177,0.18265463
0.00492938,0.0739407,0.32495513,-0.028305494,0.028305494,0.1827144
0.0049435,0.0741525,0.32469292,-0.028280351,0.028280351,0.18272928
0.00495763,0.07436445,0.32455592,-0.028260989,0.028260989,0.18277732
0.00497175,0.07457625,0.32430461,-0.028232767,0.028232767,0.18281836
0.00498588,0.0747882,0.32413239,-0.028212006,0.028212006,0.18285574
0.005,0.075,0.32381308,-0.028181514,0.028181514,0.18287325
0.00501412,0.0752118,0.32359526,-0.028153634,0.028153634,0.18293122
0.00502825,0.07542375,0.32324362,-0.028117682,0.028117682,0.18296608
0.00504237,0.07563555,0.32308248,-0.028096051,0.028096051,0.18301567
0.0050565,0.0758475,0.32273484,-0.02806087,0.02806087,0.18304794
0.00507062,0.0760593,0.32244889,-0.028030291,0.028030291,0.18308527
0.00508475,0.07627125,0.32209103,-0.027995731,0.027995731,0.18310785
0.00509887,0.07648305,0.32179696,-0.027967241,0.027967241,0.18312703
0.00511299,0.07669485,0.32138039,-0.027928352,0.027928352,0.18314463
0.00512712,0.0769068,0.32096152,-0.027889873,0.027889873,0.18315828
0.00514124,0.0771186,0.32046754,-0.027844385,0.027844385,0.18317515
0.00515537,0.07733055,0.32004186,-0.027803327,0.027803327,0.18320197
0.00516949,0.07754235,0.31963827,-0.027764109,0.027764109,0.1832294
0.00518362,0.0777543,0.31927078,-0.027726791,0.027726791,0.18326507
0.00519774,0.0779661,0.31887429,-0.027686374,0.027686374,0.18330468
0.00521186,0.0781779,0.31842629,-0.027640206,0.027640206,0.18335289
0.00522599,0.07838985,0.31802349,-0.027597839,0.027597839,0.18340208
0.00524011,0.07860165,0.31771498,-0.027566872,0.027566872,0.18342998
0.00525424,0.0788136,0.31738337,-0.027530266,0.027530266,0.18348218
