time_s,revolutions,thrust,torque,torque_abs,efficiency
0.00183908,0.0275862,0.43257013,-0.039975555,0.039975555,0.17221943
0.00185345,0.02780175,0.43184478,-0.039900414,0.039900414,0.17225443
0.00186782,0.0280173,0.43100156,-0.039810994,0.039810994,0.17230423
0.00188218,0.0282327,0.43001295,-0.039708666,0.039708666,0.17235202
0.00189655,0.02844825,0.42916187,-0.039618138,0.039618138,0.17240395
0.00191092,0.0286638,0.42836212,-0.039533463,0.039533463,0.17245124
0.00192529,0.02887935,0.42757449,-0.039451229,0.039451229,0.17249296
0.00193966,0.0290949,0.42666317,-0.039357586,0.039357586,0.17253485
0.00195402,0.0293103,0.42566996,-0.039243765,0.039243765,0.17263246
0.00196839,0.02952585,0.42478908,-0.039152497,0.039152497,0.17267681
0.00198276,0.0297414,0.42403413,-0.039079642,0.039079642,0.17269127
0.00199713,0.02995695,0.42332704,-0.039009981,0.039009981,0.17271116
0.00201149,0.03017235,0.42265026,-0.038939341,0.038939341,0.17274786
0.00202586,0.0303879,0.4218444,-0.038853631,0.038853631,0.17279884
0.00204023,0.03060345,0.42112157,-0.038776253,0.038776253,0.17284697
0.0020546,0.030819,0.42047064,-0.038708917,0.038708917,0.17288001
0.00206897,0.03103455,0.41975801,-0.038635062,0.038635062,0.17291692
0.00208333,0.03124995,0.41910088,-0.03856486,0.03856486,0.17296051
0.0020977,0.0314655,0.41842435,-0.038494138,0.038494138,0.17299856
0.00211207,0.03168105,0.41765182,-0.038417007,0.038417007,0.17302585
0.00212644,0.0318966,0.41683319,-0.038328557,0.038328557,0.17308521
0.0021408,0.032112,0.41600807,-0.038239161,0.038239161,0.17314643
0.00215517,0.03232755,0.41526295,-0.038161636,0.038161636,0.17318742
0.00216954,0.0325431,0.41452362,-0.038084992,0.038084992,0.17322699
0.00218391,0.03275865,0.41379759,-0.038003989,0.038003989,0.17329215
0.00219828,0.0329742,0.41304735,-0.037924359,0.037924359,0.17334117
0.00221264,0.0331896,0.4122811,-0.03784544,0.03784544,0.1733804
0.00222701,0.03340515,0.41159156,-0.037773132,0.037773132,0.17342176
0.00224138,0.0336207,0.41087373,-0.037697187,0.037697187,0.17346808
0.00225575,0.03383625,0.4101418,-0.037620103,0.037620103,0.17351387
0.00227011,0.03405165,0.40933025,-0.037536959,0.037536959,0.1735541
0.00228448,0.0342672,0.40857929,-0.037457549,0.037457549,0.17360296
0.00229885,0.03448275,0.40780825,-0.037370789,0.037370789,0.17367762
0.00231322,0.0346983,0.40709791,-0.037295721,0.037295721,0.17372407
0.00232759,0.03491385,0.40637508,-0.037217425,0.037217425,0.17378043
0.00234195,0.03512925,0.40568136,-0.03714019,0.03714019,0.17384454
0.00235632,0.0353448,0.40494675,-0.037062817,0.037062817,0.17389201
0.00237069,0.03556035,0.40428004,-0.036989375,0.036989375,0.17395041
0.00238506,0.0357759,0.40368845,-0.036923824,0.036923824,0.17400422
0.00239943,0.03599145,0.40293676,-0.036842645,0.036842645,0.1740629
0.00241379,0.03620685,0.40218847,-0.036763745,0.036763745,0.17411252
0.00242816,0.0364224,0.40150538,-0.036689707,0.036689707,0.17416755
0.00244253,0.03663795,0.40080489,-0.03661517,0.03661517,0.17421762
0.0024569,0.0368535,0.40010259,-0.036541924,0.036541924,0.17426095
0.00247126,0.0370689,0.39944509,-0.036471309,0.036471309,0.17431143
0.00248563,0.03728445,0.39876139,-0.036395744,0.036395744,0.17437436
0.0025,0.0375,0.39804399,-0.0363171,0.0363171,0.17443757
0.00251437,0.03771555,0.39735109,-0.036238357,0.036238357,0.1745123
0.00252874,0.0379311,0.39666839,-0.036163525,0.036163525,0.17457295
0.0025431,0.0381465,0.39598637,-0.036088914,0.036088914,0.1746331
0.00255747,0.03836205,0.39530826,-0.036013983,0.036013983,0.17469677
0.00257184,0.0385776,0.39467533,-0.035946773,0.035946773,0.17474317
0.00258621,0.03879315,0.3939751,-0.035870693,0.035870693,0.1748031
0.00260057,0.03900855,0.39332316,-0.035800055,0.035800055,0.17485818
0.00261494,0.0392241,0.39266782,-0.035728708,0.035728708,0.17491543
0.00262931,0.03943965,0.39204987,-0.035661831,0.035661831,0.17496767
0.00264368,0.0396552,0.39140561,-0.035586686,0.035586686,0.175049
0.00265805,0.03987075,0.39080005,-0.035518501,0.035518501,0.1751137
0.00267241,0.04008615,0.39024659,-0.035460417,0.035460417,0.17515212
0.00268678,0.0403017,0.38969081,-0.035403354,0.035403354,0.17518459
0.00270115,0.04051725,0.38909303,-0.035338612,0.035338612,0.17523631
0.00271552,0.0407328,0.38849514,-0.035276091,0.035276091,0.17527714
0.00272989,0.04094835,0.38792096,-0.035212629,0.035212629,0.17533351
0.00274425,0.04116375,0.38737757,-0.035152348,0.035152348,0.17538816
0.00275862,0.0413793,0.38685137,-0.035094717,0.035094717,0.17543754
0.00277299,0.04159485,0.38622216,-0.035027437,0.035027437,0.17548862
0.00278736,0.0418104,0.38561894,-0.034962697,0.034962697,0.17553898
0.00280172,0.0420258,0.38494312,-0.034889399,0.034889399,0.17559947
0.00281609,0.04224135,0.38423619,-0.034808991,0.034808991,0.17568188
0.00283046,0.0424569,0.38363445,-0.034741994,0.034741994,0.17574501
0.00284483,0.04267245,0.3830295,-0.034677187,0.034677187,0.1757958
0.0028592,0.042888,0.38244354,-0.034612451,0.034612451,0.17585516
0.00287356,0.0431034,0.38187666,-0.034546785,0.034546785,0.17592826
0.00288793,0.04331895,0.38131296,-0.034482619,0.034482619,0.17599546
0.0029023,0.0435345,0.38082426,-0.034426925,0.034426925,0.17605425
0.00291667,0.04375005,0.38040595,-0.03437766,0.03437766,0.17611288
0.00293103,0.04396545,0.37978072,-0.034311097,0.034311097,0.17616452
0.0029454,0.044181,0.379126,-0.034239174,0.034239174,0.17623024
0.00295977,0.04439655,0.37848256,-0.034170611,0.034170611,0.17628415
0.00297414,0.0446121,0.37783521,-0.03409916,0.03409916,0.17635139
0.00298851,0.04482765,0.37724545,-0.034034749,0.034034749,0.17640935
0.00300287,0.04504305,0.37667729,-0.033974049,0.033974049,0.17645837
0.00301724,0.0452586,0.37609811,-0.03391103,0.03391103,0.17651447
0.00303161,0.04547415,0.37558994,-0.033853421,0.033853421,0.17657594
0.00304598,0.0456897,0.37504485,-0.033795793,0.033795793,0.17662033
0.00306034,0.0459051,0.37452766,-0.033738296,0.033738296,0.17667735
0.00307471,0.04612065,0.37399285,-0.0336805,0.0336805,0.17672782
0.00308908,0.0463362,0.37345134,-0.033620515,0.033620515,0.17678678
0.00310345,0.04655175,0.3729108,-0.033560931,0.033560931,0.17684431
0.00311782,0.0467673,0.37246367,-0.033507418,0.033507418,0.17691436
0.00313218,0.0469827,0.37199162,-0.033455546,0.033455546,0.1769641
0.00314655,0.04719825,0.37144976,-0.033396355,0.033396355,0.17701952
0.00316092,0.0474138,0.37096891,-0.033342344,0.033342344,0.17707674
0.00317529,0.04762935,0.37036655,-0.033280004,0.033280004,0.17712037
0.00318966,0.0478449,0.36983438,-0.033225215,0.033225215,0.17715753
0.00320402,0.0480603,0.36935001,-0.033169677,0.033169677,0.17722175
0.00321839,0.04827585,0.36883444,-0.033113049,0.033113049,0.17727701
0.00323276,0.0484914,0.36833455,-0.033055851,0.033055851,0.17734308
0.00324713,0.04870695,0.36783396,-0.033001553,0.033001553,0.17739345
0.00326149,0.04892235,0.36732396,-0.032946276,0.032946276,0.17744471
0.00327586,0.0491379,0.36683635,-0.032892609,0.032892609,0.17749829
0.00329023,0.04935345,0.36632472,-0.032833573,0.032833573,0.17756944
0.0033046,0.049569,0.36585619,-0.032783877,0.032783877,0.17761115
0.00331897,0.04978455,0.36542414,-0.032735761,0.032735761,0.17766215
0.00333333,0.04999995,0.36489549,-0.032679336,0.032679336,0.17771145
0.0033477,0.0502155,0.36437882,-0.032619541,0.032619541,0.17778512
0.00336207,0.05043105,0.36386614,-0.032566186,0.032566186,0.17782584
0.00337644,0.0506466,0.36336964,-0.032513302,0.032513302,0.17787204
0.0033908,0.050862,0.36288021,-0.032462188,0.032462188,0.17791216
0.00340517,0.05107755,0.36243758,-0.032413533,0.032413533,0.17796188
0.00341954,0.0512931,0.36195983,-0.032365168,0.032365168,0.17799288
0.00343391,0.05150865,0.36150306,-0.032314952,0.032314952,0.17804452
0.00344828,0.0517242,0.36111809,-0.032272646,0.032272646,0.17808806
0.00346264,0.0519396,0.3606527,-0.03222044,0.03222044,0.17814673
0.00347701,0.05215515,0.3602194,-0.032171114,0.032171114,0.17820551
0.00349138,0.0523707,0.35977259,-0.032121909,0.032121909,0.17825711
0.00350575,0.05258625,0.35932208,-0.032074896,0.032074896,0.17829485
0.00352011,0.05280165,0.35886796,-0.032024833,0.032024833,0.17834788
0.00353448,0.0530172,0.35840074,-0.03197335,0.03197335,0.17840248
0.00354885,0.05323275,0.357853,-0.031917708,0.031917708,0.17844036
0.00356322,0.0534483,0.35739745,-0.031870618,0.031870618,0.17847652
0.00357759,0.05366385,0.35690638,-0.031819507,0.031819507,0.17851758
0.00359195,0.05387925,0.35648991,-0.031774308,0.031774308,0.17856292
0.00360632,0.0540948,0.35600883,-0.03172573,0.03172573,0.178595
0.00362069,0.05431035,0.35557364,-0.031679872,0.031679872,0.17863488
0.00363506,0.0545259,0.35512455,-0.031629625,0.031629625,0.17869269
0.00364943,0.05474145,0.35470994,-0.031583609,0.031583609,0.17874411
0.00366379,0.05495685,0.35424584,-0.031532263,0.031532263,0.17880092
0.00367816,0.0551724,0.35384283,-0.031489028,0.031489028,0.17884272
0.00369253,0.05538795,0.35341221,-0.031444015,0.031444015,0.17888079
0.0037069,0.0556035,0.35300159,-0.031397571,0.031397571,0.17893724
0.00372126,0.0558189,0.35257295,-0.031351109,0.031351109,0.17898483
0.00373563,0.05603445,0.35219391,-0.031309497,0.031309497,0.17903003
0.00375,0.05625,0.35181295,-0.031267976,0.031267976,0.17907386
0.00376437,0.05646555,0.35142769,-0.031225845,0.031225845,0.17911911
0.00377874,0.0566811,0.35094721,-0.031178044,0.031178044,0.17914845
0.0037931,0.0568965,0.35053933,-0.031134993,0.031134993,0.17918766
0.00380747,0.05711205,0.35013853,-0.031092643,0.031092643,0.17922657
0.00382184,0.0573276,0.34978683,-0.031052672,0.031052672,0.17927701
0.00383621,0.05754315,0.34937521,-0.031008463,0.031008463,0.17932134
0.00385057,0.05775855,0.34902539,-0.030969403,0.030969403,0.17936773
0.00386494,0.0579741,0.34859137,-0.030925085,0.030925085,0.17940142
0.00387931,0.05818965,0.34820863,-0.030883706,0.030883706,0.17944454
0.00389368,0.0584052,0.34777009,-0.030838918,0.030838918,0.17947883
0.00390805,0.05862075,0.34737904,-0.03079662,0.03079662,0.17952325
0.00392241,0.05883615,0.34695558,-0.030752442,0.030752442,0.17956199
0.00393678,0.0590517,0.34656202,-0.030710255,0.030710255,0.17960469
0.00395115,0.05926725,0.34617014,-0.030669859,0.030669859,0.1796379
0.00396552,0.0594828,0.34577026,-0.030627662,0.030627662,0.17967759
0.00397989,0.05969835,0.34543577,-0.030589797,0.030589797,0.17972598
0.00399425,0.05991375,0.34506537,-0.030547521,0.030547521,0.17978172
0.00400862,0.0601293,0.34462447,-0.030500626,0.030500626,0.17982807
0.00402299,0.06034485,0.34420326,-0.030455932,0.030455932,0.17987186
0.00403736,0.0605604,0.34385634,-0.030419818,0.030419818,0.17990389
0.00405172,0.0607758,0.34347162,-0.030379565,0.030379565,0.17994071
0.00406609,0.06099135,0.3431489,-0.030341283,0.030341283,0.17999846
0.00408046,0.0612069,0.34278467,-0.030300291,0.030300291,0.18005066
0.00409483,0.06142245,0.34242173,-0.03026044,0.03026044,0.18009689
0.0041092,0.061638,0.34201579,-0.030218668,0.030218668,0.18013204
0.00412356,0.0618534,0.34166534,-0.030179527,0.030179527,0.18018085
0.00413793,0.06206895,0.34128999,-0.030140207,0.030140207,0.1802177
0.0041523,0.0622845,0.34089293,-0.030098457,0.030098457,0.18025773
0.00416667,0.06250005,0.34051457,-0.030058567,0.030058567,0.1802966
0.00418103,0.06271545,0.3401615,-0.030020708,0.030020708,0.1803368
0.0041954,0.062931,0.33978152,-0.02998164,0.02998164,0.18037009
0.00420977,0.06314655,0.33942954,-0.029944251,0.029944251,0.18040822
0.00422414,0.0633621,0.33903796,-0.029902903,0.029902903,0.18044926
0.00423851,0.06357765,0.33868467,-0.029866036,0.029866036,0.18048374
0.00425287,0.06379305,0.33830328,-0.029825939,0.029825939,0.18052286
0.00426724,0.0640086,0.33799298,-0.029791863,0.029791863,0.18056357
0.00428161,0.06422415,0.33760397,-0.029750437,0.029750437,0.18060689
0.00429598,0.0644397,0.33726995,-0.029712501,0.029712501,0.18065857
0.00431034,0.0646551,0.33688003,-0.029673475,0.029673475,0.18068703
0.00432471,0.06487065,0.3365725,-0.02963954,0.02963954,0.18072878
0.00433908,0.0650862,0.33624216,-0.029604455,0.029604455,0.18076537
0.00435345,0.06530175,0.33594922,-0.029571481,0.029571481,0.18080927
0.00436782,0.0655173,0.33556036,-0.029530537,0.029530537,0.18085039
0.00438218,0.0657327,0.3352228,-0.029494224,0.029494224,0.1808909
0.00439655,0.06594825,0.33488472,-0.029456091,0.029456091,0.1809424
0.00441092,0.0661638,0.33461764,-0.029423809,0.029423809,0.18099645
0.00442529,0.06637935,0.33430844,-0.029390278,0.029390278,0.18103551
0.00443966,0.0665949,0.33397995,-0.029355687,0.029355687,0.18107074
0.00445402,0.0668103,0.33370994,-0.029325797,0.029325797,0.18110876
0.00446839,0.06702585,0.33339323,-0.029292357,0.029292357,0.18114343
0.00448276,0.0672414,0.33306741,-0.029259477,0.029259477,0.18116976
0.00449713,0.06745695,0.33282477,-0.029233958,0.029233958,0.18119581
0.00451149,0.06767235,0.33254293,-0.029199259,0.029199259,0.18125752
0.00452586,0.0678879,0.33227668,-0.02916674,0.02916674,0.18131432
0.00454023,0.06810345,0.33196083,-0.02913102,0.02913102,0.18136408
0.0045546,0.068319,0.33159346,-0.029092721,0.029092721,0.18140186
0.00456897,0.06853455,0.33119729,-0.029051293,0.029051293,0.18144351
0.00458333,0.06874995,0.33083382,-0.029013075,0.029013075,0.18148313
0.0045977,0.0689655,0.33044803,-0.028972356,0.028972356,0.18152627
0.00461207,0.06918105,0.33009024,-0.028933618,0.028933618,0.1815725
0.00462644,0.0693966,0.32969346,-0.028891751,0.028891751,0.18161705
0.0046408,0.069612,0.32930039,-0.028850964,0.028850964,0.18165696
0.00465517,0.06982755,0.32891181,-0.028809587,0.028809587,0.1817032
0.00466954,0.0700431,0.32854523,-0.028771,0.028771,0.1817441
0.00468391,0.07025865,0.32816714,-0.028731844,0.028731844,0.18178235
0.00469828,0.0704742,0.32775195,-0.028691388,0.028691388,0.18180836
0.00471264,0.0706896,0.32735966,-0.028650234,0.028650234,0.1818516
0.00472701,0.07090515,0.32696197,-0.028608841,0.028608841,0.18189347
0.00474138,0.0711207,0.32660127,-0.028569957,0.028569957,0.18194009
0.00475575,0.07133625,0.32628407,-0.028536175,0.028536175,0.18197857
0.00477011,0.07155165,0.32592536,-0.028498273,0.028498273,0.18202027
0.00478448,0.0717672,0.32558254,-0.028461561,0.028461561,0.18206335
0.00479885,0.07198275,0.32527342,-0.028426759,0.028426759,0.18211317
0.00481322,0.0721983,0.32497449,-0.028391838,0.028391838,0.1821696
0.00482759,0.07241385,0.32467086,-0.028358318,0.028358318,0.18221452
0.00484195,0.07262925,0.32435092,-0.028324048,0.028324048,0.1822552
0.00485632,0.0728448,0.32409417,-0.02829291,0.02829291,0.18231136
0.00487069,0.07306035,0.32376222,-0.028257182,0.028257182,0.18235491
0.00488506,0.0732759,0.32343896,-0.028222694,0.028222694,0.18239545
