time_s,revolutions,thrust_N_per_rho,torque_Nm_per_rho,omega_rad_s,Va_m_s,power_W_per_rho,useful_W_per_rho,efficiency
0.0665,1.6625,0.38807151,-0.021750861,157.07963,5,3.4166172,1.9403575,0.5679177443950528
0.0665833,1.6645825,0.38808797,-0.021751192,157.07963,5,3.4166693,1.9404399,0.5679331832914644
0.0666667,1.6666675,0.38815594,-0.021753748,157.07963,5,3.4170707,1.9407797,0.5679659188761689
0.06675,1.66875,0.3878081,-0.021737537,157.07963,5,3.4145243,1.9390405,0.5678801189281574
0.0668333,1.6708325,0.38763076,-0.021726173,157.07963,5,3.4127392,1.9381538,0.5679173458219989
0.0669167,1.6729175,0.38782524,-0.021732977,157.07963,5,3.4138081,1.9391262,0.5680243768990436
0.067,1.675,0.38782339,-0.021732457,157.07963,5,3.4137263,1.939117,0.5680352730988376
0.0670833,1.6770825,0.38731506,-0.021709516,157.07963,5,3.4101227,1.9365753,0.5678902021620799
0.0671667,1.6791675,0.38719096,-0.021701878,157.07963,5,3.4089231,1.9359548,0.5679080255824911
0.06725,1.68125,0.38728255,-0.021706016,157.07963,5,3.409573,1.9364127,0.5679340869132707
0.0673333,1.6833325,0.38731583,-0.021707529,157.07963,5,3.4098107,1.9365792,0.5679433073726022
0.0674167,1.6854175,0.38701494,-0.021693627,157.07963,5,3.407627,1.9350747,0.5678657516646619
0.0675,1.6875,0.38721513,-0.021700272,157.07963,5,3.4086708,1.9360756,0.5679855132693982
0.0675833,1.6895825,0.387391,-0.021708691,157.07963,5,3.4099932,1.936955,0.5680231292451545
0.0676667,1.6916675,0.387522,-0.021712815,157.07963,5,3.4106411,1.93761,0.5681072797148267
0.06775,1.69375,0.3870999,-0.021696017,157.07963,5,3.4080024,1.9354995,0.5679278535622053
0.0678333,1.6958325,0.38715903,-0.02169659,157.07963,5,3.4080924,1.9357951,0.5679995997762232
0.0679167,1.6979175,0.38746489,-0.021708966,157.07963,5,3.4100365,1.9373244,0.5681242567711091
0.068,1.7,0.38777842,-0.021721641,157.07963,5,3.4120274,1.9388921,0.5682521990087954
0.0680833,1.7020825,0.3878981,-0.021726302,157.07963,5,3.4127596,1.9394905,0.5683056308987045
0.0681667,1.7041675,0.38787744,-0.02172367,157.07963,5,3.4123461,1.9393872,0.568344224431968
0.06825,1.70625,0.38810152,-0.021732545,157.07963,5,3.4137402,1.9405076,0.5684403365192421
0.0683333,1.7083325,0.38805629,-0.021733201,157.07963,5,3.4138432,1.9402815,0.5683569481372681
0.0684167,1.7104175,0.38770816,-0.021717347,157.07963,5,3.4113528,1.9385408,0.5682615936859379
0.0685,1.7125,0.3873719,-0.021700771,157.07963,5,3.4087491,1.9368595,0.5682024181595849
0.0685833,1.7145825,0.38793793,-0.021729948,157.07963,5,3.4133322,1.9396897,0.5682686339745737
0.0686667,1.7166675,0.38836228,-0.021749836,157.07963,5,3.4164562,1.9418114,0.5683700532888064
0.06875,1.71875,0.38823192,-0.021745866,157.07963,5,3.4158327,1.9411596,0.5682829952817753
0.0688333,1.7208325,0.38830856,-0.021747706,157.07963,5,3.4161217,1.9415428,0.5683470739215266
0.0689167,1.7229175,0.38805518,-0.021739819,157.07963,5,3.4148828,1.9402759,0.5681822868305053
0.069,1.725,0.38839943,-0.021756017,157.07963,5,3.4174272,1.9419971,0.5682629118070223
0.0690833,1.7270825,0.38856518,-0.021764196,157.07963,5,3.418712,1.9428259,0.5682917755348693
0.0691667,1.7291675,0.38879076,-0.021775664,157.07963,5,3.4205133,1.9439538,0.5683222499581949
0.06925,1.73125,0.38904142,-0.021786332,157.07963,5,3.422189,1.9452071,0.5684101813662816
0.0693333,1.7333325,0.38917339,-0.021794493,157.07963,5,3.4234709,1.9458669,0.5683900881604376
0.0694167,1.7354175,0.38926265,-0.021800245,157.07963,5,3.4243745,1.9463133,0.5683704403255498
0.0695,1.7375,0.38893628,-0.021785859,157.07963,5,3.4221147,1.9446814,0.5682689064554995
0.0695833,1.7395825,0.3891205,-0.02179658,157.07963,5,3.4237988,1.9456025,0.5682584144254368
0.0696667,1.7416675,0.38957297,-0.021819588,157.07963,5,3.4274129,1.9478648,0.5683192813618367
0.06975,1.74375,0.38982547,-0.021834294,157.07963,5,3.4297228,1.9491274,0.5683046310789629
0.0698333,1.7458325,0.39000826,-0.021842575,157.07963,5,3.4310237,1.9500413,0.5683555293260869
0.0699167,1.7479175,0.39036138,-0.021860701,157.07963,5,3.4338708,1.9518069,0.5683984628939973
0.07,1.75,0.39087645,-0.021887956,157.07963,5,3.4381521,1.9543822,0.5684397352132549
0.0700833,1.7520825,0.39077915,-0.021885347,157.07963,5,3.4377423,1.9538958,0.5683659727794603
0.0701667,1.7541675,0.3906956,-0.021882528,157.07963,5,3.4372994,1.953478,0.5683176730013489
0.07025,1.75625,0.39075599,-0.021887852,157.07963,5,3.4381357,1.9537799,0.5682672514072729
0.0703333,1.7583325,0.39123713,-0.021909369,157.07963,5,3.4415157,1.9561856,0.5684081657303358
0.0704167,1.7604175,0.39162947,-0.021926958,157.07963,5,3.4442785,1.9581474,0.5685217830509824
0.0705,1.7625,0.39193291,-0.021940635,157.07963,5,3.4464268,1.9596646,0.5686076232667926
0.0705833,1.7645825,0.39221338,-0.021957108,157.07963,5,3.4490144,1.9610669,0.5685876145339248
0.0706667,1.7666675,0.39218385,-0.021955748,157.07963,5,3.4488009,1.9609192,0.568580006289612
0.07075,1.76875,0.39203691,-0.02194832,157.07963,5,3.4476341,1.9601846,0.5685593376375816
0.0708333,1.7708325,0.3924267,-0.021967799,157.07963,5,3.4506938,1.9621335,0.5686199930327129
0.0709167,1.7729175,0.39276101,-0.021984626,157.07963,5,3.453337,1.9638051,0.5686688163741408
0.071,1.775,0.39309252,-0.021998085,157.07963,5,3.455451,1.9654626,0.5688005881951218
0.0710833,1.7770825,0.39361289,-0.022018319,157.07963,5,3.4586295,1.9680645,0.5690301584313155
0.0711667,1.7791675,0.39392774,-0.022031139,157.07963,5,3.4606432,1.9696387,0.5691539343578549
0.07125,1.78125,0.39380531,-0.022027722,157.07963,5,3.4601066,1.9690265,0.5690652907324509
0.0713333,1.7833325,0.39370969,-0.022026286,157.07963,5,3.4598809,1.9685484,0.5689642143458122
0.0714167,1.7854175,0.39373437,-0.022027845,157.07963,5,3.4601258,1.9686719,0.5689596116343987
0.0715,1.7875,0.39401433,-0.022033205,157.07963,5,3.4609678,1.9700717,0.5692256589704533
0.0715833,1.7895825,0.39430464,-0.022047821,157.07963,5,3.4632636,1.9715232,0.5692674358329821
0.0716667,1.7916675,0.39439864,-0.022052903,157.07963,5,3.4640619,1.9719932,0.5692719230821907
0.07175,1.79375,0.39439675,-0.022053777,157.07963,5,3.4641992,1.9719837,0.5692466438920659
0.0718333,1.7958325,0.39417006,-0.02204699,157.07963,5,3.4631331,1.9708503,0.5690945892679347
0.0719167,1.7979175,0.39414003,-0.022044937,157.07963,5,3.4628106,1.9707002,0.5691042289047848
0.072,1.8,0.3942395,-0.022050567,157.07963,5,3.463695,1.9711975,0.5691025009970033
0.0720833,1.8020825,0.39450781,-0.022062544,157.07963,5,3.4655764,1.972539,0.569180662365431
0.0721667,1.8041675,0.39454964,-0.022064761,157.07963,5,3.4659246,1.9727482,0.5691838163373731
0.07225,1.80625,0.3945862,-0.02206837,157.07963,5,3.4664914,1.972931,0.5691434891048968
0.0723333,1.8083325,0.39456714,-0.022066628,157.07963,5,3.4662179,1.9728357,0.5691608999435728
0.0724167,1.8104175,0.39454028,-0.022067769,157.07963,5,3.4663971,1.9727014,0.5690927448346396
0.0725,1.8125,0.39433595,-0.022061378,157.07963,5,3.4653932,1.9716797,0.5689627800590318
0.0725833,1.8145825,0.39413166,-0.022053388,157.07963,5,3.4641381,1.9706583,0.5688740512040632
0.0726667,1.8166675,0.39408742,-0.022050254,157.07963,5,3.4636458,1.9704371,0.568891055069642
0.07275,1.81875,0.39414096,-0.022055119,157.07963,5,3.4644101,1.9707048,0.5688428287216601
0.0728333,1.8208325,0.39424355,-0.022062894,157.07963,5,3.4656313,1.9712178,0.5687903738015153
0.0729167,1.8229175,0.39418807,-0.022063566,157.07963,5,3.4657368,1.9709404,0.5686930209514545
0.073,1.825,0.39405669,-0.022059976,157.07963,5,3.4651729,1.9702834,0.5685959929206872
0.0730833,1.8270825,0.39383873,-0.022049693,157.07963,5,3.4635577,1.9691937,0.5685465179743094
0.0731667,1.8291675,0.39390578,-0.02205234,157.07963,5,3.4639735,1.9695289,0.5685750465905277
0.07325,1.83125,0.39409684,-0.022062047,157.07963,5,3.4654982,1.9704842,0.5686005673092525
0.0733333,1.8333325,0.39422108,-0.022065152,157.07963,5,3.4659859,1.9711054,0.5686997723758271
0.0734167,1.8354175,0.39404009,-0.022059713,157.07963,5,3.4651316,1.9702005,0.5685788272630301
0.0735,1.8375,0.3938976,-0.022051246,157.07963,5,3.4638016,1.969488,0.5685914558143478
0.0735833,1.8395825,0.39406118,-0.02205681,157.07963,5,3.4646756,1.9703059,0.5686841000468704
0.0736667,1.8416675,0.39378079,-0.022047595,157.07963,5,3.4632282,1.9689039,0.5685169577647794
0.07375,1.84375,0.39330254,-0.02202697,157.07963,5,3.4599883,1.9665127,0.5683581989332088
0.0738333,1.8458325,0.3932129,-0.022016931,157.07963,5,3.4584114,1.9660645,0.5684877513997165
0.0739167,1.8479175,0.39354259,-0.022026663,157.07963,5,3.4599402,1.967713,0.5687129960395367
0.074,1.85,0.39385082,-0.022039291,157.07963,5,3.4619237,1.9692541,0.5688323194636229
0.0740833,1.8520825,0.39371826,-0.022033551,157.07963,5,3.4610221,1.9685913,0.5687889885192972
0.0741667,1.8541675,0.39339553,-0.022018234,157.07963,5,3.4586162,1.9669777,0.5687181118765369
0.07425,1.85625,0.393451,-0.022020383,157.07963,5,3.4589536,1.967255,0.5687428060010775
0.0743333,1.8583325,0.39339711,-0.022018816,157.07963,5,3.4587076,1.9669856,0.5687053628157619
0.0744167,1.8604175,0.39327786,-0.022015337,157.07963,5,3.458161,1.9663893,0.5686228257865443
0.0745,1.8625,0.39302809,-0.022004508,157.07963,5,3.45646,1.9651405,0.5685413554819096
0.0745833,1.8645825,0.39293856,-0.021997755,157.07963,5,3.4553993,1.9646928,0.5685863298789795
0.0746667,1.8666675,0.39307388,-0.022005019,157.07963,5,3.4565403,1.9653694,0.5685943950574813
0.07475,1.86875,0.39268455,-0.021989416,157.07963,5,3.4540895,1.9634227,0.5684342481231712
0.0748333,1.8708325,0.39221625,-0.0219636,157.07963,5,3.4500342,1.9610813,0.568423711118592
0.0749167,1.8729175,0.3919178,-0.021947556,157.07963,5,3.4475141,1.959589,0.5684063721388842
0.075,1.875,0.3919116,-0.021946972,157.07963,5,3.4474223,1.959558,0.5684125227940571
0.0750833,1.8770825,0.3917212,-0.021939943,157.07963,5,3.4463182,1.958606,0.5683183811499545
0.0751667,1.8791675,0.39115544,-0.021914008,157.07963,5,3.4422444,1.9557772,0.5681691851042221
0.07525,1.88125,0.39099858,-0.02190451,157.07963,5,3.4407524,1.9549929,0.5681876259238438
0.0753333,1.8833325,0.39102413,-0.021905389,157.07963,5,3.4408904,1.9551206,0.5682019474003301
0.0754167,1.8854175,0.3908258,-0.02189745,157.07963,5,3.4396434,1.954129,0.5681196464833984
0.0755,1.8875,0.39023105,-0.021869347,157.07963,5,3.435229,1.9511552,0.5679840356303422
0.0755833,1.8895825,0.38990995,-0.021853731,157.07963,5,3.4327761,1.9495497,0.5679222033156972
0.0756667,1.8916675,0.38982154,-0.021848465,157.07963,5,3.4319489,1.9491077,0.5679302727739856
0.07575,1.89375,0.38957934,-0.021833809,157.07963,5,3.4296467,1.9478967,0.5679584090849171
0.0758333,1.8958325,0.389165,-0.021811258,157.07963,5,3.4261044,1.945825,0.5679409506739267
0.0759167,1.8979175,0.38931726,-0.021816007,157.07963,5,3.4268504,1.9465863,0.5680394826057065
0.076,1.9,0.38920957,-0.021814049,157.07963,5,3.4265429,1.9460479,0.5679333166204895
0.0760833,1.9020825,0.38887139,-0.021797887,157.07963,5,3.424004,1.9443569,0.567860589398478
0.0761667,1.9041675,0.38853673,-0.021780608,157.07963,5,3.4212898,1.9426836,0.5678219999147428
0.07625,1.90625,0.38839966,-0.021774054,157.07963,5,3.4202605,1.9419983,0.5677925241664923
0.0763333,1.9083325,0.38822998,-0.021766788,157.07963,5,3.419119,1.9411499,0.5677339351260342
0.0764167,1.9104175,0.38799084,-0.02175409,157.07963,5,3.4171244,1.9399542,0.5677154153155337
0.0765,1.9125,0.38763918,-0.021737367,157.07963,5,3.4144976,1.9381959,0.5676372132075024
0.0765833,1.9145825,0.38774912,-0.02174124,157.07963,5,3.415106,1.9387456,0.567697047723337
0.0766667,1.9166675,0.38779566,-0.021742718,157.07963,5,3.4153382,1.9389783,0.5677265849452601
0.07675,1.91875,0.38749079,-0.021728212,157.07963,5,3.4130596,1.937454,0.5676589969117458
0.0768333,1.9208325,0.38727943,-0.021715772,157.07963,5,3.4111055,1.9363972,0.5676743712846478
0.0769167,1.9229175,0.38756339,-0.02172442,157.07963,5,3.4124639,1.937817,0.5678644533580826
0.077,1.925,0.38739402,-0.021719564,157.07963,5,3.4117011,1.9369701,0.5677431994029324
0.0770833,1.9270825,0.38702437,-0.021701137,157.07963,5,3.4088067,1.9351218,0.567683069214351
0.0771667,1.9291675,0.38689945,-0.021693395,157.07963,5,3.4075905,1.9344972,0.5677023871960497
0.07725,1.93125,0.38700652,-0.021698207,157.07963,5,3.4083463,1.9350326,0.5677335628395718
0.0773333,1.9333325,0.38699499,-0.021697824,157.07963,5,3.4082863,1.9349749,0.5677266520681244
0.0774167,1.9354175,0.38670977,-0.021684656,157.07963,5,3.4062179,1.9335489,0.5676527278543674
0.0775,1.9375,0.38691265,-0.021691385,157.07963,5,3.4072749,1.9345632,0.5677743430253609
0.0775833,1.9395825,0.3870636,-0.021698827,157.07963,5,3.4084438,1.935318,0.5678010559156208
0.0776667,1.9416675,0.38713109,-0.021701366,157.07963,5,3.4088425,1.9356554,0.567833633832688
0.07775,1.94375,0.38689967,-0.021689681,157.07963,5,3.4070071,1.9344984,0.5677999192126695
0.0778333,1.9458325,0.38687519,-0.021688137,157.07963,5,3.4067647,1.9343759,0.5678043881038325
0.0779167,1.9479175,0.38720213,-0.021701227,157.07963,5,3.4088207,1.9360106,0.5679414659272233
0.078,1.95,0.38749765,-0.021713125,157.07963,5,3.4106897,1.9374882,0.5680634727293132
0.0780833,1.9520825,0.38760681,-0.021717399,157.07963,5,3.4113611,1.9380341,0.5681116743103471
0.0781667,1.9541675,0.38758844,-0.02171511,157.07963,5,3.4110015,1.9379422,0.5681446357367658
0.07825,1.95625,0.38782501,-0.021724328,157.07963,5,3.4124495,1.9391251,0.5682501916621625
0.0783333,1.9583325,0.38778787,-0.021725287,157.07963,5,3.4126001,1.9389394,0.5681706994447829
0.0784167,1.9604175,0.38742952,-0.021708775,157.07963,5,3.4100065,1.9371476,0.5680773967824696
0.0785,1.9625,0.38712685,-0.021694913,157.07963,5,3.4078289,1.9356342,0.5679963110055559
0.0785833,1.9645825,0.38764267,-0.021719902,157.07963,5,3.4117543,1.9382134,0.5680987602357178
0.0786667,1.9666675,0.38809471,-0.021741913,157.07963,5,3.4152116,1.9404735,0.568185446658942
0.07875,1.96875,0.38797945,-0.021738016,157.07963,5,3.4145995,1.9398972,0.5681185262652433
0.0788333,1.9708325,0.38807277,-0.021741098,157.07963,5,3.4150837,1.9403639,0.568174609902402
0.0789167,1.9729175,0.38780409,-0.021731953,157.07963,5,3.4136472,1.9390204,0.5680201627280294
0.079,1.975,0.38816182,-0.021749444,157.07963,5,3.4163946,1.9408091,0.5680869295279004
0.0790833,1.9770825,0.38831919,-0.021752813,157.07963,5,3.416924,1.9415959,0.568229188285609
0.0791667,1.9791675,0.38855705,-0.021773085,157.07963,5,3.4201082,1.9427853,0.5680478856146279
0.07925,1.98125,0.3887478,-0.021777145,157.07963,5,3.420746,1.943739,0.5682207944886055
0.0793333,1.9833325,0.38890036,-0.021785978,157.07963,5,3.4221334,1.9445018,0.5682133330810368
0.0794167,1.9854175,0.38900772,-0.021792182,157.07963,5,3.423108,1.9450386,0.5682083775862696
0.0795,1.9875,0.38841882,-0.021774732,157.07963,5,3.4203669,1.9420941,0.5678028665352928
0.0795833,1.9895825,0.38919145,-0.02179496,157.07963,5,3.4235443,1.9459573,0.5684042904632716
0.0796667,1.9916675,0.38942553,-0.02181525,157.07963,5,3.4267315,1.9471276,0.5682171613431232
0.07975,1.99375,0.38961243,-0.021827717,157.07963,5,3.4286898,1.9480622,0.568165176701276
0.0798333,1.9958325,0.38979011,-0.021836,157.07963,5,3.4299909,1.9489506,0.5682086627365015
0.0799167,1.9979175,0.39016553,-0.021854788,157.07963,5,3.432942,1.9508276,0.5682670007527566
0.08,2,0.39554999,-0.022081693,157.07963,5,3.4685842,1.9777499,0.5701894013242936
