time_s,revolutions,thrust,torque,torque_abs,eta0_shaft,eta_p_froude
0.0130286,0.69485867,2734.139,-304.62063,304.62063,0.21427558,0.68290805
0.0130457,0.69577067,2732.5643,-304.51603,304.51603,0.21422572,0.68300277
0.0130629,0.696688,2731.0795,-304.43371,304.43371,0.21416722,0.68309211
0.01308,0.6976,2729.5929,-304.35978,304.35978,0.21410263,0.68318161
0.0130971,0.698512,2728.1184,-304.28005,304.28005,0.21404305,0.68327042
0.0131143,0.69942933,2726.7963,-304.20485,304.20485,0.21399221,0.68335009
0.0131314,0.70034133,2725.3591,-304.12339,304.12339,0.2139367,0.68343673
0.0131486,0.70125867,2724.1866,-304.07878,304.07878,0.21387604,0.68350744
0.0131657,0.70217067,2723.3131,-304.06637,304.06637,0.21381619,0.68356013
0.0131829,0.703088,2722.4757,-304.06806,304.06806,0.21374925,0.68361067
0.0132,0.704,2721.3266,-304.05232,304.05232,0.21367009,0.68368003
0.0132171,0.704912,2720.399,-304.06647,304.06647,0.21358732,0.68373604
0.0132343,0.70582933,2719.6149,-304.10188,304.10188,0.21350089,0.6837834
0.0132514,0.70674133,2718.7021,-304.1119,304.1119,0.2134222,0.68383854
0.0132686,0.70765867,2717.5974,-304.07832,304.07832,0.21335905,0.6839053
0.0132857,0.70857067,2716.5118,-304.02671,304.02671,0.21331002,0.68397093
0.0133029,0.709488,2715.6551,-303.97787,303.97787,0.213277,0.68402273
0.01332,0.7104,2714.7433,-303.91792,303.91792,0.21324745,0.68407788
0.0133371,0.711312,2714.0559,-303.87209,303.87209,0.21322561,0.68411947
0.0133543,0.71222933,2713.6858,-303.84908,303.84908,0.21321268,0.68414187
0.0133714,0.71314133,2713.0675,-303.79783,303.79783,0.21320006,0.68417929
0.0133886,0.71405867,2712.6141,-303.75005,303.75005,0.21319796,0.68420674
0.0134057,0.71497067,2712.1845,-303.68996,303.68996,0.21320638,0.68423274
0.0134229,0.715888,2711.731,-303.63027,303.63027,0.21321263,0.6842602
0.01344,0.7168,2711.1384,-303.56297,303.56297,0.2132133,0.68429609
0.0134571,0.717712,2710.7708,-303.51506,303.51506,0.21321804,0.68431835
0.0134743,0.71862933,2710.526,-303.48274,303.48274,0.21322149,0.68433318
0.0134914,0.71954133,2710.5543,-303.47461,303.47461,0.21322942,0.68433147
0.0135086,0.72045867,2710.3924,-303.45177,303.45177,0.21323274,0.68434127
0.0135257,0.72137067,2710.5666,-303.45571,303.45571,0.21324367,0.68433072
0.0135429,0.722288,2710.6796,-303.45334,303.45334,0.21325423,0.68432388
0.01356,0.7232,2710.6447,-303.43946,303.43946,0.21326124,0.68432599
0.0135771,0.724112,2710.5989,-303.41771,303.41771,0.21327293,0.68432876
0.0135943,0.72502933,2711.1073,-303.44286,303.44286,0.21329524,0.68429798
0.0136114,0.72594133,2711.7785,-303.4883,303.4883,0.21331611,0.68425732
0.0136286,0.72685867,2712.2128,-303.50613,303.50613,0.21333773,0.68423103
0.0136457,0.72777067,2712.7011,-303.53118,303.53118,0.21335854,0.68420147
0.0136629,0.728688,2713.1944,-303.56563,303.56563,0.21337312,0.68417161
0.01368,0.7296,2713.9567,-303.63438,303.63438,0.21338474,0.68412548
0.0136971,0.730512,2715.2379,-303.74472,303.74472,0.21340792,0.68404797
0.0137143,0.73142933,2716.514,-303.85003,303.85003,0.21343422,0.68397079
0.0137314,0.73234133,2717.6302,-303.94494,303.94494,0.21345525,0.68390332
0.0137486,0.73325867,2718.8383,-304.04494,304.04494,0.2134799,0.68383031
0.0137657,0.73417067,2720.0064,-304.14234,304.14234,0.21350323,0.68375975
0.0137829,0.735088,2721.0937,-304.23233,304.23233,0.21352539,0.68369409
0.0138,0.736,2722.3973,-304.36465,304.36465,0.21353481,0.6836154
0.0138171,0.736912,2723.9959,-304.52883,304.52883,0.213545,0.68351895
0.0138343,0.73782933,2725.5171,-304.66066,304.66066,0.21357181,0.6834272
0.0138514,0.73874133,2726.9131,-304.75376,304.75376,0.21361593,0.68334305
0.0138686,0.73965867,2727.8343,-304.80135,304.80135,0.21365472,0.68328754
0.0138857,0.74057067,2728.5498,-304.83084,304.83084,0.21369009,0.68324443
0.0139029,0.741488,2729.2394,-304.85805,304.85805,0.21372502,0.6832029
0.01392,0.7424,2730.2001,-304.91766,304.91766,0.21375845,0.68314505
0.0139371,0.743312,2731.13,-304.98557,304.98557,0.21378364,0.68308908
0.0139543,0.74422933,2731.9801,-305.0457,305.0457,0.21380803,0.68303792
0.0139714,0.74514133,2733.0316,-305.13845,305.13845,0.21382531,0.68297466
0.0139886,0.74605867,2734.4042,-305.24841,305.24841,0.21385563,0.68289211
0.0140057,0.74697067,2735.9789,-305.38048,305.38048,0.21388625,0.68279744
0.0140229,0.747888,2737.7377,-305.51875,305.51875,0.21392688,0.68269177
0.01404,0.7488,2739.5943,-305.65982,305.65982,0.21397316,0.68258028
0.0140571,0.749712,2741.4,-305.8074,305.8074,0.21401086,0.68247192
0.0140743,0.75062933,2743.3112,-305.96892,305.96892,0.21404701,0.68235728
0.0140914,0.75154133,2745.6106,-306.16104,306.16104,0.21409199,0.68221946
0.0141086,0.75245867,2748.1009,-306.36354,306.36354,0.21414453,0.68207029
0.0141257,0.75337067,2750.5262,-306.55372,306.55372,0.21420055,0.68192514
0.0141429,0.754288,2752.7004,-306.71247,306.71247,0.21425891,0.6817951
0.01416,0.7552,2754.7326,-306.84331,306.84331,0.21432567,0.68167364
0.0141771,0.756112,2756.7749,-306.96655,306.96655,0.21439845,0.68155164
0.0141943,0.75702933,2758.9035,-307.1022,307.1022,0.21446922,0.68142458
0.0142114,0.75794133,2761.2066,-307.26678,307.26678,0.21453329,0.68128719
0.0142286,0.75885867,2764.0017,-307.47534,307.47534,0.21460479,0.68112059
0.0142457,0.75977067,2766.9147,-307.69618,307.69618,0.21467677,0.68094711
0.0142629,0.760688,2769.7336,-307.91141,307.91141,0.21474527,0.68077938
0.01428,0.7616,2772.8205,-308.15773,308.15773,0.21481276,0.68059587
0.0142971,0.762512,2776.2842,-308.43664,308.43664,0.2148866,0.68039017
0.0143143,0.76342933,2779.7398,-308.72355,308.72355,0.21495412,0.68018516
0.0143314,0.76434133,2783.0611,-308.99354,308.99354,0.2150229,0.67998833
0.0143486,0.76525867,2786.5292,-309.27484,309.27484,0.21509505,0.67978301
0.0143657,0.76617067,2790.2165,-309.58404,309.58404,0.21516455,0.67956495
0.0143829,0.767088,2794.2669,-309.93787,309.93787,0.2152309,0.67932571
0.0144,0.768,2798.4482,-310.3011,310.3011,0.21530065,0.67907904
0.0144171,0.768912,2802.4936,-310.64054,310.64054,0.21537628,0.67884069
0.0144343,0.76982933,2806.27,-310.9522,310.9522,0.21545035,0.67861845
0.0144514,0.77074133,2810.0833,-311.26326,311.26326,0.21552752,0.6783943
0.0144686,0.77165867,2814.3005,-311.61191,311.61191,0.21560946,0.67814671
0.0144857,0.77257067,2818.3915,-311.95036,311.95036,0.21568862,0.67790684
0.0145029,0.773488,2822.6143,-312.2941,312.2941,0.21577402,0.67765954
0.01452,0.7744,2826.7769,-312.6284,312.6284,0.21586116,0.67741609
0.0145371,0.775312,2830.6708,-312.93783,312.93783,0.21594477,0.67718862
0.0145543,0.77622933,2834.5497,-313.23567,313.23567,0.21603507,0.6769623
0.0145714,0.77714133,2838.4937,-313.53663,313.53663,0.21612801,0.67673245
0.0145886,0.77805867,2842.5081,-313.85484,313.85484,0.21621423,0.67649879
0.0146057,0.77897067,2846.8279,-314.20829,314.20829,0.21629922,0.67624766
0.0146229,0.779888,2851.1947,-314.57134,314.57134,0.21638099,0.67599413
0.01464,0.7808,2855.7424,-314.94698,314.94698,0.21646763,0.67573045
0.0146571,0.781712,2860.4657,-315.3295,315.3295,0.21656264,0.67545697
0.0146743,0.78262933,2865.3732,-315.72212,315.72212,0.21666441,0.67517324
0.0146914,0.78354133,2870.152,-316.13047,316.13047,0.21674542,0.67489735
0.0147086,0.78445867,2875.096,-316.55915,316.55915,0.21682476,0.67461234
0.0147257,0.78537067,2880.2762,-317.01424,317.01424,0.2169036,0.67431417
0.0147429,0.786288,2885.7726,-317.49914,317.49914,0.21698562,0.6739983
0.01476,0.7872,2891.4242,-318.01305,318.01305,0.21705923,0.67367405
0.0147771,0.788112,2897.0389,-318.52816,318.52816,0.21712903,0.67335246
0.0147943,0.78902933,2902.7963,-319.06136,319.06136,0.21719696,0.67302326
0.0148114,0.78994133,2908.9214,-319.61277,319.61277,0.21727975,0.67267365
0.0148286,0.79085867,2915.0822,-320.15497,320.15497,0.21737117,0.67232264
0.0148457,0.79177067,2921.2486,-320.69628,320.69628,0.2174633,0.67197196
0.0148629,0.792688,2927.3817,-321.22849,321.22849,0.21755882,0.6716238
0.01488,0.7936,2933.2855,-321.74659,321.74659,0.21764655,0.67128926
0.0148971,0.794512,2939.1464,-322.2674,322.2674,0.21772898,0.67095773
0.0149143,0.79542933,2944.873,-322.7783,322.7783,0.2178079,0.67063435
0.0149314,0.79634133,2950.5824,-323.28991,323.28991,0.21788483,0.67031248
0.0149486,0.79725867,2956.2387,-323.80214,323.80214,0.21795718,0.66999414
0.0149657,0.79817067,2961.5188,-324.27231,324.27231,0.21802988,0.66969744
0.0149829,0.799088,2966.784,-324.73341,324.73341,0.21810738,0.66940205
0.015,0.8,2971.9777,-325.16891,325.16891,0.21819657,0.66911111
